nationality,host_2,host,run_factor,wkt_factor,all_away_runs_factor,all_away_wkts_factor
Bangladesh,Bangladesh,United Arab Emirates,0.99315334629998,0.9986646087792581,1.0096494132827194,0.9971701621630269
Bangladesh,Bangladesh,United States of America,0.9847955995867592,1.0004965653645976,1.0096494132827194,0.9971701621630269
Bangladesh,Bangladesh,West Indies,0.9936750195537564,0.9932482822439218,1.0096494132827194,0.9971701621630269
Bangladesh,Bangladesh,Zimbabwe,1.0118457079467091,0.9571081778247216,1.0096494132827194,0.9971701621630269
England,England,Australia,1.023824196569567,1.0177447436018876,1.0096494132827194,0.9971701621630269
England,England,Bangladesh,1.037418570937077,0.978262691036303,1.0096494132827194,0.9971701621630269
England,England,England,1.0,1.0,1.0096494132827194,0.9971701621630269
England,England,Guyana,1.0188112778884493,0.9975763514186724,1.0096494132827194,0.9971701621630269
England,England,India,1.0335791438967843,1.0093496714975565,1.0096494132827194,0.9971701621630269
England,England,Ireland,1.0169068379100261,0.9867749396922316,1.0096494132827194,0.9971701621630269
England,England,Netherlands,1.0175685855732253,0.991842932577287,1.0096494132827194,0.9971701621630269
England,England,New Zealand,1.0173162189887082,0.99386236681095,1.0096494132827194,0.9971701621630269
England,England,Pakistan,1.0180292461400604,1.0200146365509395,1.0096494132827194,0.9971701621630269
England,England,Scotland,1.0161405304659514,1.0068367400813802,1.0096494132827194,0.9971701621630269
England,England,South Africa,1.0215212550277049,0.9605069789056506,1.0096494132827194,0.9971701621630269
England,England,Sri Lanka,1.0312290745751107,0.9977207092332022,1.0096494132827194,0.9971701621630269
England,England,United Arab Emirates,1.0323080501785533,1.0081424602991136,1.0096494132827194,0.9971701621630269
England,England,West Indies,1.0111451363996902,1.0167912662167105,1.0096494132827194,0.9971701621630269
India,India,Australia,1.0004210691264848,1.0149528569597803,1.0096494132827194,0.997170162163027
India,India,Bangladesh,1.0001492647020247,1.0422450091214877,1.0096494132827194,0.997170162163027
India,India,China,1.0109020030016742,1.0180085404236723,1.0096494132827194,0.997170162163027
India,India,England,1.0141240014914228,0.9967732855728785,1.0096494132827194,0.997170162163027
