ord,totalInningWickets,inningBallsRemaining,predictedBallsFacedToCome,R19,inningNumber,fxbRunsAdjustRatio,fxbWktsAdjustRatio
3.0,9.0,4.0,5.495634084665861,9,2,0.9853318572638465,0.9366066195449576
3.0,9.0,4.0,5.495634084665861,10,1,0.9853318572638465,1.0099999999999998
3.0,9.0,4.0,5.495634084665861,10,2,0.9853318572638465,0.9366066195449576
4.0,2.0,4.0,2.15366750322221,0,1,0.9227202313494683,0.8160668485653801
4.0,2.0,4.0,2.15366750322221,0,2,0.9227202313494683,1.163064232416133
4.0,2.0,4.0,2.15366750322221,1,1,0.9462917512657989,0.8388825134400413
4.0,2.0,4.0,2.15366750322221,1,2,0.9462917512657989,1.136422160313642
4.0,2.0,4.0,2.15366750322221,2,1,0.9698632711821296,0.8616981783147024
4.0,2.0,4.0,2.15366750322221,2,2,0.9698632711821296,1.1097800882111508
4.0,2.0,4.0,2.15366750322221,3,1,0.9934347910984602,0.8845138431893637
4.0,2.0,4.0,2.15366750322221,3,2,0.9934347910984602,1.0831380161086597
4.0,2.0,4.0,2.15366750322221,4,1,1.0052205510566257,0.9073295080640248
4.0,2.0,4.0,2.15366750322221,4,2,1.0052205510566257,1.0564959440061683
4.0,2.0,4.0,2.15366750322221,5,1,1.0052205510566257,0.9301451729386859
4.0,2.0,4.0,2.15366750322221,5,2,1.0052205510566257,1.029853871903677
4.0,2.0,4.0,2.15366750322221,6,1,1.0052205510566257,0.9529608378133471
4.0,2.0,4.0,2.15366750322221,6,2,1.0052205510566257,1.0032117998011858
4.0,2.0,4.0,2.15366750322221,7,1,1.0052205510566257,0.9757765026880081
4.0,2.0,4.0,2.15366750322221,7,2,1.0052205510566257,0.9765697276986944
4.0,2.0,4.0,2.15366750322221,8,1,1.0052205510566257,0.9985921675626692
4.0,2.0,4.0,2.15366750322221,8,2,1.0052205510566257,0.9499276555962032
4.0,2.0,4.0,2.15366750322221,9,1,1.0052205510566257,1.0099999999999998
4.0,2.0,4.0,2.15366750322221,9,2,1.0052205510566257,0.9366066195449576
4.0,2.0,4.0,2.15366750322221,10,1,1.0052205510566257,1.0099999999999998
4.0,2.0,4.0,2.15366750322221,10,2,1.0052205510566257,0.9366066195449576
4.0,3.0,4.0,2.4773016812328166,0,1,0.9227202313494683,0.8160668485653801
4.0,3.0,4.0,2.4773016812328166,0,2,0.9227202313494683,1.163064232416133
4.0,3.0,4.0,2.4773016812328166,1,1,0.9462917512657989,0.8388825134400413
4.0,3.0,4.0,2.4773016812328166,1,2,0.9462917512657989,1.136422160313642
4.0,3.0,4.0,2.4773016812328166,2,1,0.9698632711821296,0.8616981783147024
4.0,3.0,4.0,2.4773016812328166,2,2,0.9698632711821296,1.1097800882111508
4.0,3.0,4.0,2.4773016812328166,3,1,0.9934347910984602,0.8845138431893637
4.0,3.0,4.0,2.4773016812328166,3,2,0.9934347910984602,1.0831380161086597
4.0,3.0,4.0,2.4773016812328166,4,1,1.0052205510566257,0.9073295080640248
4.0,3.0,4.0,2.4773016812328166,4,2,1.0052205510566257,1.0564959440061683
4.0,3.0,4.0,2.4773016812328166,5,1,1.0052205510566257,0.9301451729386859
4.0,3.0,4.0,2.4773016812328166,5,2,1.0052205510566257,1.029853871903677
4.0,3.0,4.0,2.4773016812328166,6,1,1.0052205510566257,0.9529608378133471
4.0,3.0,4.0,2.4773016812328166,6,2,1.0052205510566257,1.0032117998011858
4.0,3.0,4.0,2.4773016812328166,7,1,1.0052205510566257,0.9757765026880081
4.0,3.0,4.0,2.4773016812328166,7,2,1.0052205510566257,0.9765697276986944
4.0,3.0,4.0,2.4773016812328166,8,1,1.0052205510566257,0.9985921675626692
4.0,3.0,4.0,2.4773016812328166,8,2,1.0052205510566257,0.9499276555962032
4.0,3.0,4.0,2.4773016812328166,9,1,1.0052205510566257,1.0099999999999998
4.0,3.0,4.0,2.4773016812328166,9,2,1.0052205510566257,0.9366066195449576
4.0,3.0,4.0,2.4773016812328166,10,1,1.0052205510566257,1.0099999999999998
4.0,3.0,4.0,2.4773016812328166,10,2,1.0052205510566257,0.9366066195449576
4.0,4.0,4.0,2.5340874802295255,0,1,0.9345059913076336,0.8274746810027107
4.0,4.0,4.0,2.5340874802295255,0,2,0.9345059913076336,1.1497431963648876
4.0,4.0,4.0,2.5340874802295255,1,1,0.9580775112239642,0.8502903458773718
4.0,4.0,4.0,2.5340874802295255,1,2,0.9580775112239642,1.1231011242623963
4.0,4.0,4.0,2.5340874802295255,2,1,0.9816490311402949,0.873106010752033
4.0,4.0,4.0,2.5340874802295255,2,2,0.9816490311402949,1.0964590521599054
4.0,4.0,4.0,2.5340874802295255,3,1,0.997363377751182,0.8959216756266942
4.0,4.0,4.0,2.5340874802295255,3,2,0.997363377751182,1.069816980057414
4.0,4.0,4.0,2.5340874802295255,4,1,1.0052205510566257,0.9187373405013554
4.0,4.0,4.0,2.5340874802295255,4,2,1.0052205510566257,1.0431749079549226
4.0,4.0,4.0,2.5340874802295255,5,1,1.0052205510566257,0.9415530053760165
4.0,4.0,4.0,2.5340874802295255,5,2,1.0052205510566257,1.0165328358524313
4.0,4.0,4.0,2.5340874802295255,6,1,1.0052205510566257,0.9643686702506775
4.0,4.0,4.0,2.5340874802295255,6,2,1.0052205510566257,0.9898907637499401
4.0,4.0,4.0,2.5340874802295255,7,1,1.0052205510566257,0.9871843351253387
4.0,4.0,4.0,2.5340874802295255,7,2,1.0052205510566257,0.9632486916474488
4.0,4.0,4.0,2.5340874802295255,8,1,1.0052205510566257,1.0023947783751128
4.0,4.0,4.0,2.5340874802295255,8,2,1.0052205510566257,0.945487310245788
4.0,4.0,4.0,2.5340874802295255,9,1,1.0052205510566257,1.0099999999999998
4.0,4.0,4.0,2.5340874802295255,9,2,1.0052205510566257,0.9366066195449575
4.0,4.0,4.0,2.5340874802295255,10,1,1.0052205510566257,1.0099999999999998
4.0,4.0,4.0,2.5340874802295255,10,2,1.0052205510566257,0.9366066195449575
4.0,5.0,4.0,2.5674027188547903,0,1,0.9345059913076336,0.8274746810027107
4.0,5.0,4.0,2.5674027188547903,0,2,0.9345059913076336,1.1497431963648876
4.0,5.0,4.0,2.5674027188547903,1,1,0.9580775112239642,0.8502903458773718
4.0,5.0,4.0,2.5674027188547903,1,2,0.9580775112239642,1.1231011242623963
4.0,5.0,4.0,2.5674027188547903,2,1,0.9816490311402949,0.873106010752033
4.0,5.0,4.0,2.5674027188547903,2,2,0.9816490311402949,1.0964590521599054
4.0,5.0,4.0,2.5674027188547903,3,1,0.997363377751182,0.8959216756266942
4.0,5.0,4.0,2.5674027188547903,3,2,0.997363377751182,1.069816980057414
4.0,5.0,4.0,2.5674027188547903,4,1,1.0052205510566257,0.9187373405013554
4.0,5.0,4.0,2.5674027188547903,4,2,1.0052205510566257,1.0431749079549226
4.0,5.0,4.0,2.5674027188547903,5,1,1.0052205510566257,0.9415530053760165
4.0,5.0,4.0,2.5674027188547903,5,2,1.0052205510566257,1.0165328358524313
4.0,5.0,4.0,2.5674027188547903,6,1,1.0052205510566257,0.9643686702506775
4.0,5.0,4.0,2.5674027188547903,6,2,1.0052205510566257,0.9898907637499401
4.0,5.0,4.0,2.5674027188547903,7,1,1.0052205510566257,0.9871843351253387
4.0,5.0,4.0,2.5674027188547903,7,2,1.0052205510566257,0.9632486916474488
4.0,5.0,4.0,2.5674027188547903,8,1,1.0052205510566257,1.0023947783751128
4.0,5.0,4.0,2.5674027188547903,8,2,1.0052205510566257,0.945487310245788
4.0,5.0,4.0,2.5674027188547903,9,1,1.0052205510566257,1.0099999999999998
4.0,5.0,4.0,2.5674027188547903,9,2,1.0052205510566257,0.9366066195449575
4.0,5.0,4.0,2.5674027188547903,10,1,1.0052205510566257,1.0099999999999998
4.0,5.0,4.0,2.5674027188547903,10,2,1.0052205510566257,0.9366066195449575
4.0,6.0,4.0,2.7692392131895236,0,1,0.9345059913076336,0.8274746810027107
4.0,6.0,4.0,2.7692392131895236,0,2,0.9345059913076336,1.1497431963648876
4.0,6.0,4.0,2.7692392131895236,1,1,0.9580775112239642,0.8502903458773718
4.0,6.0,4.0,2.7692392131895236,1,2,0.9580775112239642,1.1231011242623963
4.0,6.0,4.0,2.7692392131895236,2,1,0.9816490311402949,0.873106010752033
4.0,6.0,4.0,2.7692392131895236,2,2,0.9816490311402949,1.0964590521599054
4.0,6.0,4.0,2.7692392131895236,3,1,0.997363377751182,0.8959216756266942
4.0,6.0,4.0,2.7692392131895236,3,2,0.997363377751182,1.069816980057414
4.0,6.0,4.0,2.7692392131895236,4,1,1.0052205510566257,0.9187373405013554
4.0,6.0,4.0,2.7692392131895236,4,2,1.0052205510566257,1.0431749079549226
4.0,6.0,4.0,2.7692392131895236,5,1,1.0052205510566257,0.9415530053760165
4.0,6.0,4.0,2.7692392131895236,5,2,1.0052205510566257,1.0165328358524313
4.0,6.0,4.0,2.7692392131895236,6,1,1.0052205510566257,0.9643686702506775
4.0,6.0,4.0,2.7692392131895236,6,2,1.0052205510566257,0.9898907637499401
4.0,6.0,4.0,2.7692392131895236,7,1,1.0052205510566257,0.9871843351253387
4.0,6.0,4.0,2.7692392131895236,7,2,1.0052205510566257,0.9632486916474488
4.0,6.0,4.0,2.7692392131895236,8,1,1.0052205510566257,1.0023947783751128
4.0,6.0,4.0,2.7692392131895236,8,2,1.0052205510566257,0.945487310245788
4.0,6.0,4.0,2.7692392131895236,9,1,1.0052205510566257,1.0099999999999998
4.0,6.0,4.0,2.7692392131895236,9,2,1.0052205510566257,0.9366066195449575
4.0,6.0,4.0,2.7692392131895236,10,1,1.0052205510566257,1.0099999999999998
4.0,6.0,4.0,2.7692392131895236,10,2,1.0052205510566257,0.9366066195449575
4.0,7.0,4.0,3.2802027767530326,0,1,0.9345059913076336,0.8274746810027107
4.0,7.0,4.0,3.2802027767530326,0,2,0.9345059913076336,1.1497431963648876
4.0,7.0,4.0,3.2802027767530326,1,1,0.9580775112239642,0.8502903458773718
4.0,7.0,4.0,3.2802027767530326,1,2,0.9580775112239642,1.1231011242623963
4.0,7.0,4.0,3.2802027767530326,2,1,0.9816490311402949,0.873106010752033
4.0,7.0,4.0,3.2802027767530326,2,2,0.9816490311402949,1.0964590521599054
4.0,7.0,4.0,3.2802027767530326,3,1,0.997363377751182,0.8959216756266942
4.0,7.0,4.0,3.2802027767530326,3,2,0.997363377751182,1.069816980057414
4.0,7.0,4.0,3.2802027767530326,4,1,1.0052205510566257,0.9187373405013554
4.0,7.0,4.0,3.2802027767530326,4,2,1.0052205510566257,1.0431749079549226
4.0,7.0,4.0,3.2802027767530326,5,1,1.0052205510566257,0.9415530053760165
4.0,7.0,4.0,3.2802027767530326,5,2,1.0052205510566257,1.0165328358524313
4.0,7.0,4.0,3.2802027767530326,6,1,1.0052205510566257,0.9643686702506775
4.0,7.0,4.0,3.2802027767530326,6,2,1.0052205510566257,0.9898907637499401
4.0,7.0,4.0,3.2802027767530326,7,1,1.0052205510566257,0.9871843351253387
4.0,7.0,4.0,3.2802027767530326,7,2,1.0052205510566257,0.9632486916474488
4.0,7.0,4.0,3.2802027767530326,8,1,1.0052205510566257,1.0023947783751128
4.0,7.0,4.0,3.2802027767530326,8,2,1.0052205510566257,0.945487310245788
4.0,7.0,4.0,3.2802027767530326,9,1,1.0052205510566257,1.0099999999999998
4.0,7.0,4.0,3.2802027767530326,9,2,1.0052205510566257,0.9366066195449575
4.0,7.0,4.0,3.2802027767530326,10,1,1.0052205510566257,1.0099999999999998
4.0,7.0,4.0,3.2802027767530326,10,2,1.0052205510566257,0.9366066195449575
4.0,8.0,4.0,4.189513220503102,0,1,0.9462917512657989,0.8388825134400413
4.0,8.0,4.0,4.189513220503102,0,2,0.9462917512657989,1.136422160313642
4.0,8.0,4.0,4.189513220503102,1,1,0.9698632711821296,0.8616981783147024
4.0,8.0,4.0,4.189513220503102,1,2,0.9698632711821296,1.1097800882111508
4.0,8.0,4.0,4.189513220503102,2,1,0.9875419111193776,0.8845138431893635
4.0,8.0,4.0,4.189513220503102,2,2,0.9875419111193776,1.0831380161086597
4.0,8.0,4.0,4.189513220503102,3,1,0.999327671077543,0.9073295080640249
4.0,8.0,4.0,4.189513220503102,3,2,0.999327671077543,1.0564959440061683
4.0,8.0,4.0,4.189513220503102,4,1,1.0052205510566257,0.9301451729386859
4.0,8.0,4.0,4.189513220503102,4,2,1.0052205510566257,1.029853871903677
4.0,8.0,4.0,4.189513220503102,5,1,1.0052205510566257,0.9529608378133471
4.0,8.0,4.0,4.189513220503102,5,2,1.0052205510566257,1.0032117998011856
4.0,8.0,4.0,4.189513220503102,6,1,1.0052205510566257,0.9757765026880081
4.0,8.0,4.0,4.189513220503102,6,2,1.0052205510566257,0.9765697276986944
4.0,8.0,4.0,4.189513220503102,7,1,1.0052205510566257,0.9928882513440039
4.0,8.0,4.0,4.189513220503102,7,2,1.0052205510566257,0.956588173621826
4.0,8.0,4.0,4.189513220503102,8,1,1.0052205510566257,1.0042960837813344
4.0,8.0,4.0,4.189513220503102,8,2,1.0052205510566257,0.9432671375705803
4.0,8.0,4.0,4.189513220503102,9,1,1.0052205510566257,1.0099999999999998
4.0,8.0,4.0,4.189513220503102,9,2,1.0052205510566257,0.9366066195449576
4.0,8.0,4.0,4.189513220503102,10,1,1.0052205510566257,1.0099999999999998
4.0,8.0,4.0,4.189513220503102,10,2,1.0052205510566257,0.9366066195449576
4.0,9.0,4.0,5.535004352835939,0,1,0.9462917512657989,0.8388825134400413
4.0,9.0,4.0,5.535004352835939,0,2,0.9462917512657989,1.136422160313642
4.0,9.0,4.0,5.535004352835939,1,1,0.9698632711821296,0.8616981783147024
4.0,9.0,4.0,5.535004352835939,1,2,0.9698632711821296,1.1097800882111508
4.0,9.0,4.0,5.535004352835939,2,1,0.9875419111193776,0.8845138431893635
4.0,9.0,4.0,5.535004352835939,2,2,0.9875419111193776,1.0831380161086597
4.0,9.0,4.0,5.535004352835939,3,1,0.999327671077543,0.9073295080640249
4.0,9.0,4.0,5.535004352835939,3,2,0.999327671077543,1.0564959440061683
4.0,9.0,4.0,5.535004352835939,4,1,1.0052205510566257,0.9301451729386859
4.0,9.0,4.0,5.535004352835939,4,2,1.0052205510566257,1.029853871903677
4.0,9.0,4.0,5.535004352835939,5,1,1.0052205510566257,0.9529608378133471
4.0,9.0,4.0,5.535004352835939,5,2,1.0052205510566257,1.0032117998011856
4.0,9.0,4.0,5.535004352835939,6,1,1.0052205510566257,0.9757765026880081
4.0,9.0,4.0,5.535004352835939,6,2,1.0052205510566257,0.9765697276986944
4.0,9.0,4.0,5.535004352835939,7,1,1.0052205510566257,0.9928882513440039
4.0,9.0,4.0,5.535004352835939,7,2,1.0052205510566257,0.956588173621826
4.0,9.0,4.0,5.535004352835939,8,1,1.0052205510566257,1.0042960837813344
4.0,9.0,4.0,5.535004352835939,8,2,1.0052205510566257,0.9432671375705803
4.0,9.0,4.0,5.535004352835939,9,1,1.0052205510566257,1.0099999999999998
4.0,9.0,4.0,5.535004352835939,9,2,1.0052205510566257,0.9366066195449576
4.0,9.0,4.0,5.535004352835939,10,1,1.0052205510566257,1.0099999999999998
4.0,9.0,4.0,5.535004352835939,10,2,1.0052205510566257,0.9366066195449576
5.0,3.0,4.0,2.2705039194368117,0,1,0.9144503682049177,0.8160668485653801
5.0,3.0,4.0,2.2705039194368117,0,2,0.9144503682049177,1.163064232416133
5.0,3.0,4.0,2.2705039194368117,1,1,0.9440700824383439,0.8388825134400413
5.0,3.0,4.0,2.2705039194368117,1,2,0.9440700824383439,1.136422160313642
5.0,3.0,4.0,2.2705039194368117,2,1,0.9736897966717699,0.8616981783147024
5.0,3.0,4.0,2.2705039194368117,2,2,0.9736897966717699,1.1097800882111508
5.0,3.0,4.0,2.2705039194368117,3,1,1.0033095109051962,0.8845138431893637
5.0,3.0,4.0,2.2705039194368117,3,2,1.0033095109051962,1.0831380161086597
5.0,3.0,4.0,2.2705039194368117,4,1,1.0191132936669884,0.9073295080640248
5.0,3.0,4.0,2.2705039194368117,4,2,1.0191132936669884,1.0564959440061683
5.0,3.0,4.0,2.2705039194368117,5,1,1.0211011449571465,0.9301451729386859
5.0,3.0,4.0,2.2705039194368117,5,2,1.0211011449571465,1.029853871903677
5.0,3.0,4.0,2.2705039194368117,6,1,1.0230889962473044,0.9529608378133471
5.0,3.0,4.0,2.2705039194368117,6,2,1.0230889962473044,1.0032117998011858
5.0,3.0,4.0,2.2705039194368117,7,1,1.0250768475374623,0.9757765026880081
5.0,3.0,4.0,2.2705039194368117,7,2,1.0250768475374623,0.9765697276986944
5.0,3.0,4.0,2.2705039194368117,8,1,1.0270646988276206,0.9985921675626692
5.0,3.0,4.0,2.2705039194368117,8,2,1.0270646988276206,0.9499276555962032
5.0,3.0,4.0,2.2705039194368117,9,1,1.0280586244727,1.0099999999999998
5.0,3.0,4.0,2.2705039194368117,9,2,1.0280586244727,0.9366066195449576
5.0,3.0,4.0,2.2705039194368117,10,1,1.0280586244727,1.0099999999999998
5.0,3.0,4.0,2.2705039194368117,10,2,1.0280586244727,0.9366066195449576
5.0,4.0,4.0,2.574658336510305,0,1,0.9292602253216308,0.8274746810027107
5.0,4.0,4.0,2.574658336510305,0,2,0.9292602253216308,1.1497431963648876
5.0,4.0,4.0,2.574658336510305,1,1,0.9588799395550569,0.8502903458773718
5.0,4.0,4.0,2.574658336510305,1,2,0.9588799395550569,1.1231011242623963
5.0,4.0,4.0,2.574658336510305,2,1,0.988499653788483,0.873106010752033
5.0,4.0,4.0,2.574658336510305,2,2,0.988499653788483,1.0964590521599054
5.0,4.0,4.0,2.574658336510305,3,1,1.00890874704082,0.8959216756266942
5.0,4.0,4.0,2.574658336510305,3,2,1.00890874704082,1.069816980057414
5.0,4.0,4.0,2.574658336510305,4,1,1.0201072193120675,0.9187373405013554
5.0,4.0,4.0,2.574658336510305,4,2,1.0201072193120675,1.0431749079549226
5.0,4.0,4.0,2.574658336510305,5,1,1.0220950706022254,0.9415530053760165
5.0,4.0,4.0,2.574658336510305,5,2,1.0220950706022254,1.0165328358524313
5.0,4.0,4.0,2.574658336510305,6,1,1.0240829218923835,0.9643686702506775
5.0,4.0,4.0,2.574658336510305,6,2,1.0240829218923835,0.9898907637499401
5.0,4.0,4.0,2.574658336510305,7,1,1.0260707731825416,0.9871843351253387
5.0,4.0,4.0,2.574658336510305,7,2,1.0260707731825416,0.9632486916474488
5.0,4.0,4.0,2.574658336510305,8,1,1.0273960073759805,1.0023947783751128
5.0,4.0,4.0,2.574658336510305,8,2,1.0273960073759805,0.945487310245788
5.0,4.0,4.0,2.574658336510305,9,1,1.0280586244727,1.0099999999999998
5.0,4.0,4.0,2.574658336510305,9,2,1.0280586244727,0.9366066195449575
5.0,4.0,4.0,2.574658336510305,10,1,1.0280586244727,1.0099999999999998
5.0,4.0,4.0,2.574658336510305,10,2,1.0280586244727,0.9366066195449575
5.0,5.0,4.0,2.6476101398005363,0,1,0.9292602253216308,0.8274746810027107
5.0,5.0,4.0,2.6476101398005363,0,2,0.9292602253216308,1.1497431963648876
5.0,5.0,4.0,2.6476101398005363,1,1,0.9588799395550569,0.8502903458773718
5.0,5.0,4.0,2.6476101398005363,1,2,0.9588799395550569,1.1231011242623963
5.0,5.0,4.0,2.6476101398005363,2,1,0.988499653788483,0.873106010752033
5.0,5.0,4.0,2.6476101398005363,2,2,0.988499653788483,1.0964590521599054
5.0,5.0,4.0,2.6476101398005363,3,1,1.00890874704082,0.8959216756266942
5.0,5.0,4.0,2.6476101398005363,3,2,1.00890874704082,1.069816980057414
5.0,5.0,4.0,2.6476101398005363,4,1,1.0201072193120675,0.9187373405013554
5.0,5.0,4.0,2.6476101398005363,4,2,1.0201072193120675,1.0431749079549226
5.0,5.0,4.0,2.6476101398005363,5,1,1.0220950706022254,0.9415530053760165
5.0,5.0,4.0,2.6476101398005363,5,2,1.0220950706022254,1.0165328358524313
5.0,5.0,4.0,2.6476101398005363,6,1,1.0240829218923835,0.9643686702506775
5.0,5.0,4.0,2.6476101398005363,6,2,1.0240829218923835,0.9898907637499401
5.0,5.0,4.0,2.6476101398005363,7,1,1.0260707731825416,0.9871843351253387
5.0,5.0,4.0,2.6476101398005363,7,2,1.0260707731825416,0.9632486916474488
5.0,5.0,4.0,2.6476101398005363,8,1,1.0273960073759805,1.0023947783751128
5.0,5.0,4.0,2.6476101398005363,8,2,1.0273960073759805,0.945487310245788
5.0,5.0,4.0,2.6476101398005363,9,1,1.0280586244727,1.0099999999999998
5.0,5.0,4.0,2.6476101398005363,9,2,1.0280586244727,0.9366066195449575
5.0,5.0,4.0,2.6476101398005363,10,1,1.0280586244727,1.0099999999999998
5.0,5.0,4.0,2.6476101398005363,10,2,1.0280586244727,0.9366066195449575
5.0,6.0,4.0,2.741912969562387,0,1,0.9292602253216308,0.8274746810027107
5.0,6.0,4.0,2.741912969562387,0,2,0.9292602253216308,1.1497431963648876
5.0,6.0,4.0,2.741912969562387,1,1,0.9588799395550569,0.8502903458773718
5.0,6.0,4.0,2.741912969562387,1,2,0.9588799395550569,1.1231011242623963
5.0,6.0,4.0,2.741912969562387,2,1,0.988499653788483,0.873106010752033
5.0,6.0,4.0,2.741912969562387,2,2,0.988499653788483,1.0964590521599054
5.0,6.0,4.0,2.741912969562387,3,1,1.00890874704082,0.8959216756266942
5.0,6.0,4.0,2.741912969562387,3,2,1.00890874704082,1.069816980057414
5.0,6.0,4.0,2.741912969562387,4,1,1.0201072193120675,0.9187373405013554
5.0,6.0,4.0,2.741912969562387,4,2,1.0201072193120675,1.0431749079549226
5.0,6.0,4.0,2.741912969562387,5,1,1.0220950706022254,0.9415530053760165
5.0,6.0,4.0,2.741912969562387,5,2,1.0220950706022254,1.0165328358524313
5.0,6.0,4.0,2.741912969562387,6,1,1.0240829218923835,0.9643686702506775
5.0,6.0,4.0,2.741912969562387,6,2,1.0240829218923835,0.9898907637499401
5.0,6.0,4.0,2.741912969562387,7,1,1.0260707731825416,0.9871843351253387
5.0,6.0,4.0,2.741912969562387,7,2,1.0260707731825416,0.9632486916474488
5.0,6.0,4.0,2.741912969562387,8,1,1.0273960073759805,1.0023947783751128
5.0,6.0,4.0,2.741912969562387,8,2,1.0273960073759805,0.945487310245788
5.0,6.0,4.0,2.741912969562387,9,1,1.0280586244727,1.0099999999999998
5.0,6.0,4.0,2.741912969562387,9,2,1.0280586244727,0.9366066195449575
5.0,6.0,4.0,2.741912969562387,10,1,1.0280586244727,1.0099999999999998
5.0,6.0,4.0,2.741912969562387,10,2,1.0280586244727,0.9366066195449575
5.0,7.0,4.0,3.058734463489183,0,1,0.9292602253216308,0.8274746810027107
5.0,7.0,4.0,3.058734463489183,0,2,0.9292602253216308,1.1497431963648876
5.0,7.0,4.0,3.058734463489183,1,1,0.9588799395550569,0.8502903458773718
5.0,7.0,4.0,3.058734463489183,1,2,0.9588799395550569,1.1231011242623963
5.0,7.0,4.0,3.058734463489183,2,1,0.988499653788483,0.873106010752033
5.0,7.0,4.0,3.058734463489183,2,2,0.988499653788483,1.0964590521599054
5.0,7.0,4.0,3.058734463489183,3,1,1.00890874704082,0.8959216756266942
5.0,7.0,4.0,3.058734463489183,3,2,1.00890874704082,1.069816980057414
5.0,7.0,4.0,3.058734463489183,4,1,1.0201072193120675,0.9187373405013554
5.0,7.0,4.0,3.058734463489183,4,2,1.0201072193120675,1.0431749079549226
5.0,7.0,4.0,3.058734463489183,5,1,1.0220950706022254,0.9415530053760165
5.0,7.0,4.0,3.058734463489183,5,2,1.0220950706022254,1.0165328358524313
5.0,7.0,4.0,3.058734463489183,6,1,1.0240829218923835,0.9643686702506775
5.0,7.0,4.0,3.058734463489183,6,2,1.0240829218923835,0.9898907637499401
5.0,7.0,4.0,3.058734463489183,7,1,1.0260707731825416,0.9871843351253387
5.0,7.0,4.0,3.058734463489183,7,2,1.0260707731825416,0.9632486916474488
5.0,7.0,4.0,3.058734463489183,8,1,1.0273960073759805,1.0023947783751128
5.0,7.0,4.0,3.058734463489183,8,2,1.0273960073759805,0.945487310245788
5.0,7.0,4.0,3.058734463489183,9,1,1.0280586244727,1.0099999999999998
5.0,7.0,4.0,3.058734463489183,9,2,1.0280586244727,0.9366066195449575
5.0,7.0,4.0,3.058734463489183,10,1,1.0280586244727,1.0099999999999998
5.0,7.0,4.0,3.058734463489183,10,2,1.0280586244727,0.9366066195449575
5.0,8.0,4.0,3.747856256712703,0,1,0.9440700824383438,0.8388825134400413
5.0,8.0,4.0,3.747856256712703,0,2,0.9440700824383438,1.136422160313642
5.0,8.0,4.0,3.747856256712703,1,1,0.97368979667177,0.8616981783147024
5.0,8.0,4.0,3.747856256712703,1,2,0.97368979667177,1.1097800882111508
5.0,8.0,4.0,3.747856256712703,2,1,0.9964015451693792,0.8845138431893635
5.0,8.0,4.0,3.747856256712703,2,2,0.9964015451693792,1.0831380161086597
5.0,8.0,4.0,3.747856256712703,3,1,1.0122053279311714,0.9073295080640249
5.0,8.0,4.0,3.747856256712703,3,2,1.0122053279311714,1.0564959440061683
5.0,8.0,4.0,3.747856256712703,4,1,1.0211011449571465,0.9301451729386859
5.0,8.0,4.0,3.747856256712703,4,2,1.0211011449571465,1.029853871903677
5.0,8.0,4.0,3.747856256712703,5,1,1.0230889962473044,0.9529608378133471
5.0,8.0,4.0,3.747856256712703,5,2,1.0230889962473044,1.0032117998011856
5.0,8.0,4.0,3.747856256712703,6,1,1.0250768475374625,0.9757765026880081
5.0,8.0,4.0,3.747856256712703,6,2,1.0250768475374625,0.9765697276986944
5.0,8.0,4.0,3.747856256712703,7,1,1.026567736005081,0.9928882513440039
5.0,8.0,4.0,3.747856256712703,7,2,1.026567736005081,0.956588173621826
5.0,8.0,4.0,3.747856256712703,8,1,1.0275616616501604,1.0042960837813344
5.0,8.0,4.0,3.747856256712703,8,2,1.0275616616501604,0.9432671375705803
5.0,8.0,4.0,3.747856256712703,9,1,1.0280586244727,1.0099999999999998
5.0,8.0,4.0,3.747856256712703,9,2,1.0280586244727,0.9366066195449576
5.0,8.0,4.0,3.747856256712703,10,1,1.0280586244727,1.0099999999999998
5.0,8.0,4.0,3.747856256712703,10,2,1.0280586244727,0.9366066195449576
5.0,9.0,4.0,4.907673981803125,0,1,0.9440700824383438,0.8388825134400413
5.0,9.0,4.0,4.907673981803125,0,2,0.9440700824383438,1.136422160313642
5.0,9.0,4.0,4.907673981803125,1,1,0.97368979667177,0.8616981783147024
5.0,9.0,4.0,4.907673981803125,1,2,0.97368979667177,1.1097800882111508
5.0,9.0,4.0,4.907673981803125,2,1,0.9964015451693792,0.8845138431893635
5.0,9.0,4.0,4.907673981803125,2,2,0.9964015451693792,1.0831380161086597
5.0,9.0,4.0,4.907673981803125,3,1,1.0122053279311714,0.9073295080640249
5.0,9.0,4.0,4.907673981803125,3,2,1.0122053279311714,1.0564959440061683
5.0,9.0,4.0,4.907673981803125,4,1,1.0211011449571465,0.9301451729386859
5.0,9.0,4.0,4.907673981803125,4,2,1.0211011449571465,1.029853871903677
5.0,9.0,4.0,4.907673981803125,5,1,1.0230889962473044,0.9529608378133471
5.0,9.0,4.0,4.907673981803125,5,2,1.0230889962473044,1.0032117998011856
5.0,9.0,4.0,4.907673981803125,6,1,1.0250768475374625,0.9757765026880081
5.0,9.0,4.0,4.907673981803125,6,2,1.0250768475374625,0.9765697276986944
5.0,9.0,4.0,4.907673981803125,7,1,1.026567736005081,0.9928882513440039
5.0,9.0,4.0,4.907673981803125,7,2,1.026567736005081,0.956588173621826
5.0,9.0,4.0,4.907673981803125,8,1,1.0275616616501604,1.0042960837813344
5.0,9.0,4.0,4.907673981803125,8,2,1.0275616616501604,0.9432671375705803
5.0,9.0,4.0,4.907673981803125,9,1,1.0280586244727,1.0099999999999998
