nationality,host_2,host,run_factor,wkt_factor,all_away_runs_factor,all_away_wkts_factor
India,India,England,0.9858162505857719,0.9228074090562018,1.013192750745889,0.9626003979550805
India,India,India,1.0,1.0,1.013192750745889,0.9626003979550805
India,India,Malaysia,0.9900733071756114,0.9336737461530866,1.013192750745889,0.9626003979550805
India,India,New Zealand,0.9995322494851047,0.9060367282225726,1.013192750745889,0.9626003979550805
India,India,South Africa,0.9831439814381866,0.9696395418567084,1.013192750745889,0.9626003979550805
India,India,Sri Lanka,0.9936913059421238,0.9396827963737489,1.013192750745889,0.9626003979550805
India,India,Thailand,0.9944755994435648,0.936610975928982,1.013192750745889,0.9626003979550805
India,India,United Arab Emirates,0.9905837616421428,0.9363698093684794,1.013192750745889,0.9626003979550805
India,India,West Indies,0.991338766574738,0.9372719751666182,1.013192750745889,0.9626003979550805
New Zealand,New Zealand,Australia,1.057109802374748,1.0082906545783543,1.013192750745889,0.9626003979550805
New Zealand,New Zealand,England,1.0384544535638323,0.9945899120639496,1.013192750745889,0.9626003979550805
New Zealand,New Zealand,India,1.0473408745728567,1.0348080108265294,1.013192750745889,0.9626003979550805
New Zealand,New Zealand,New Zealand,1.0,1.0,1.013192750745889,0.9626003979550805
New Zealand,New Zealand,South Africa,1.035305541137885,1.0061956857443781,1.013192750745889,0.9626003979550805
New Zealand,New Zealand,Sri Lanka,1.044947925803866,1.014057256272095,1.013192750745889,0.9626003979550805
New Zealand,New Zealand,United Arab Emirates,1.0403142287936549,1.0355967463364697,1.013192750745889,0.9626003979550805
New Zealand,New Zealand,West Indies,1.0281399400150866,1.0170753809114785,1.013192750745889,0.9626003979550805
Pakistan,Pakistan,Australia,1.0172698198875159,0.9976384533090547,1.013192750745889,0.9626003979550803
Pakistan,Pakistan,Bangladesh,1.0007150983902173,0.9505697682130002,1.013192750745889,0.9626003979550803
Pakistan,Pakistan,China,0.9968847192628684,0.9471365998700241,1.013192750745889,0.9626003979550803
Pakistan,Pakistan,England,1.0026682609732007,0.9395066302171914,1.013192750745889,0.9626003979550803
Pakistan,Pakistan,Malaysia,1.0018872486116797,0.9469396273480386,1.013192750745889,0.9626003979550803
Pakistan,Pakistan,New Zealand,1.0102368791760128,0.9195669194925615,1.013192750745889,0.9626003979550803
Pakistan,Pakistan,Pakistan,1.0,1.0,1.013192750745889,0.9626003979550803
Pakistan,Pakistan,South Africa,0.9959937935896614,0.9751773978226813,1.013192750745889,0.9626003979550803
Pakistan,Pakistan,Sri Lanka,1.007128487937814,0.9441926792622147,1.013192750745889,0.9626003979550803
Pakistan,Pakistan,United Arab Emirates,1.0014239066828057,0.9445500906568343,1.013192750745889,0.9626003979550803
Pakistan,Pakistan,West Indies,1.0013890842270108,0.9494688543322535,1.013192750745889,0.9626003979550803
South Africa,South Africa,Australia,1.018727331849977,1.0548160078257316,1.013192750745889,0.9626003979550805
South Africa,South Africa,England,1.005402957043308,1.0185785014418085,1.013192750745889,0.9626003979550805
South Africa,South Africa,Hong Kong,1.0122518455032745,1.0188604737754678,1.013192750745889,0.9626003979550805
South Africa,South Africa,India,0.9991644508527177,1.0373625825639596,1.013192750745889,0.9626003979550805
