nationality,host_2,host,run_factor,wkt_factor,all_away_runs_factor,all_away_wkts_factor
England,England,Sri Lanka,0.9917229246547024,1.07289729875814,1.005356654893407,1.0280649402473991
England,England,United Arab Emirates,0.9936740309196072,1.0819566981411242,1.005356654893407,1.0280649402473991
England,England,West Indies,1.000020209100213,1.0926553730340303,1.005356654893407,1.0280649402473991
India,India,Australia,0.997959736803973,1.0043958232906387,1.005356654893407,1.0280649402473991
India,India,Bangladesh,1.0028253006203192,1.0129822355180662,1.005356654893407,1.0280649402473991
India,India,China,0.9906039272029393,1.0290996339298326,1.005356654893407,1.0280649402473991
India,India,England,0.9859092316625868,1.013430872265891,1.005356654893407,1.0280649402473991
India,India,India,1.0,1.0,1.005356654893407,1.0280649402473991
India,India,Malaysia,0.9925124611875845,1.0126384990081683,1.005356654893407,1.0280649402473991
India,India,New Zealand,0.988549106010517,1.026494691768161,1.005356654893407,1.0280649402473991
India,India,South Africa,0.9880658591431913,1.0232433833727788,1.005356654893407,1.0280649402473991
India,India,Sri Lanka,0.996674742145372,1.0022587653412176,1.005356654893407,1.0280649402473991
India,India,United Arab Emirates,0.9997337074059038,1.0458672727736638,1.005356654893407,1.0280649402473991
India,India,West Indies,0.9896547993615482,1.0412321440023302,1.005356654893407,1.0280649402473991
New Zealand,New Zealand,Australia,1.0245865221317034,1.0037610066310823,1.005356654893407,1.0280649402473991
New Zealand,New Zealand,England,1.023624871711787,0.9869775103544635,1.005356654893407,1.0280649402473991
New Zealand,New Zealand,Hong Kong,1.027858527137622,1.0365146244593058,1.005356654893407,1.0280649402473991
New Zealand,New Zealand,India,1.0302248986707112,1.0138065071155231,1.005356654893407,1.0280649402473991
New Zealand,New Zealand,New Zealand,1.0,1.0,1.005356654893407,1.0280649402473991
New Zealand,New Zealand,South Africa,1.020074395622952,1.0626971248642603,1.005356654893407,1.0280649402473991
New Zealand,New Zealand,Sri Lanka,1.025696543708657,1.0059802578316999,1.005356654893407,1.0280649402473991
New Zealand,New Zealand,United Arab Emirates,1.0248839137884314,1.0249934600813941,1.005356654893407,1.0280649402473991
New Zealand,New Zealand,West Indies,1.0259329656424185,1.0343071853462797,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,Australia,0.9996091857554047,1.0285806643952764,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,Bangladesh,1.008192417430105,1.0562176736432436,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,England,0.9902892380048887,1.0393465292312543,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,Hong Kong,1.0033919559408122,1.0667628560028748,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,Malaysia,0.9962845435246394,1.0396724710609375,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,New Zealand,0.9940436863388804,1.0643630385309288,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,Pakistan,1.0,1.0,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,South Africa,0.9930545695904801,1.0572208039981883,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,Sri Lanka,1.002358343128758,1.039817724594339,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,United Arab Emirates,1.0060247664725142,1.0809521451128088,1.005356654893407,1.0280649402473991
Pakistan,Pakistan,West Indies,0.994858879922522,1.0587237186253164,1.005356654893407,1.0280649402473991
South Africa,South Africa,Australia,1.002905691181844,1.0149774130068134,1.005356654893407,1.0280649402473991
South Africa,South Africa,England,0.997950716483381,1.025427348427026,1.005356654893407,1.0280649402473991
