ballsremaining,wickets,wkt_value_sum_smooth
51,2,9.762462110752333
50,2,9.37313388466644
49,2,8.988103214826186
48,2,8.607412438174475
47,2,8.231118793716014
46,2,7.859294883574467
45,2,7.492029134049648
44,2,7.129426256674542
43,2,6.771607709272537
42,2,6.41871215701449
41,2,6.070895933475878
40,2,5.728333501693939
39,2,5.391217915224796
38,2,5.05976127920056
37,2,4.734195211386538
36,2,4.414771303238254
35,2,4.101761580958678
34,2,3.795458966555296
33,2,3.496177738897283
32,2,3.2042539947725786
31,2,2.9200461099450816
30,2,2.6439352002117484
29,2,2.376325582459712
28,2,2.117645235723428
27,2,1.8683462622418272
26,2,1.6289053485153904
25,2,1.3998242263633447
24,2,1.1816301339807342
23,2,0.9748762769955964
22,2,0.7801422895260783
21,2,0.5980346952375433
20,2,0.429187368399746
19,2,0.2742619949439193
18,2,0.133948533519951
17,2,0.0089656765534691
16,2,0.0
15,2,0.0
14,2,0.0
13,2,0.0
12,2,0.0
11,2,0.0
10,2,0.0
9,2,0.0
8,2,0.0
7,2,0.0
6,2,0.0
5,2,0.0077980850309939
4,2,0.1614270886936859
3,2,0.3437236292208556
2,2,0.5558927325302481
1,2,0.7991755352294536
114,3,55.36239305568251
113,3,54.24186687788402
112,3,53.142538232766896
111,3,52.06417655958169
110,3,51.006539831410734
109,3,49.96937501622581
108,3,48.952418537944766
107,3,47.95539673748896
106,3,46.97802633384027
105,3,46.02001488509814
104,3,45.081061249537
103,3,44.16085604666303
102,3,43.259082118271536
101,3,42.37541498950405
100,3,41.50952332990544
99,3,40.66106941448089
98,3,39.82970958475329
97,3,39.01509470982021
96,3,38.21687064741113
95,3,37.434678704944346
94,3,36.66815610058442
93,3,35.916936424299045
92,3,35.180650098916374
91,3,34.45892484118196
90,3,33.751386122816015
89,3,33.057657631570606
88,3,32.377361732286566
87,3,31.710119927950775
86,3,31.055553320753305
85,3,30.41328307314449
84,3,29.782930868892137
83,3,29.16411937413848
82,3,28.55647269845748
81,3,27.959616855911964
80,3,27.373180226110623
79,3,26.796794015265245
78,3,26.230092717247803
77,3,25.67271457464761
76,3,25.12430203982845
75,3,24.584502235985717
74,3,24.052967418203423
73,3,23.52935543451157
72,3,23.01333018694305
71,3,22.50456209259091
70,3,22.002728544665423
69,3,21.507514373551267
68,3,21.018612307864608
67,3,20.535723435510217
66,3,20.058557664738704
65,3,19.58683418520351
64,3,19.12028192901816
63,3,18.658640031813324
62,3,18.20165829379393
61,3,17.749097640796403
60,3,17.3007305853456
59,3,16.856341687712177
58,3,16.41572801696956
57,3,15.978699612051134
56,3,15.545079942807332
55,3,15.114706371062846
54,3,14.687430611673642
53,3,14.263119193584208
52,3,13.841653920884596
51,3,13.422932333867609
50,3,13.006868170085903
49,3,12.593391825409146
48,3,12.182450815081094
47,3,11.774010234776778
46,3,11.368053221659626
45,3,10.964581415438548
44,3,10.56361541942513
43,3,10.165195261590732
42,3,9.769380855623588
41,3,9.37625246198602
40,3,8.985911148971496
39,3,8.59847925376177
38,3,8.214100843484058
37,3,7.832942176268112
36,3,7.455192162303389
35,3,7.081062824896167
34,3,6.710789761526691
33,3,6.344632604906257
32,3,5.9828754840344125
31,3,5.625827485256041
30,3,5.273823113318498
29,3,4.9272227524287455
28,3,4.586413127310491
27,3,4.25180776426132
26,3,3.923847452209799
25,3,3.603000703772648
24,3,3.28976421631182
23,3,2.9846633329917003
22,3,2.688252503836166
21,3,2.4011157467857585
20,3,2.1238671087548164
19,3,1.8571511266885845
18,3,1.6016432886203429
17,3,1.3580504947285768
16,3,1.1271115183940612
15,3,0.9095974672570152
14,3,0.7063122442742307
13,3,0.5180930087762023
12,3,0.3458106375242487
11,3,0.1903701857676587
10,3,0.0527113483008152
9,3,0.0
8,3,0.0
7,3,0.0
6,3,0.0
5,3,0.0
4,3,0.0
3,3,0.0
2,3,0.0
1,3,0.0
102,4,51.16622017986016
101,4,50.05389512611787
100,4,48.96903354650682
99,4,47.911029454252336
98,4,46.87927360746693
97,4,45.87315397020712
96,4,44.89205617353088
95,4,43.93536397655436
94,4,43.00245972750934
93,4,42.09272482480019
92,4,41.20554017806121
91,4,40.34028666921341
90,4,39.49634561352201
89,4,38.67309922065333
88,4,37.86993105573207
87,4,37.086226500398205
86,4,36.32137321386452
85,4,35.574761593973264
84,4,34.84578523825371
83,4,34.13384140497896
82,4,33.43833147422329
81,4,32.75866140891915
80,4,32.09424221591437
79,4,31.444490407029264
78,4,30.808828460113748
77,4,30.18668528010448
76,4,29.577496660082037
75,4,28.98070574232801
74,4,28.395763479382065
73,4,27.82212909509914
72,4,27.25927054570664
71,4,26.706664980861483
70,4,26.163799204707207
69,4,25.630170136931184
68,4,25.105285273821707
67,4,24.58866314932509
66,4,24.07983379610289
65,4,23.578339206588904
64,4,23.083733794046488
63,4,22.59558485362547
62,4,22.113473023419424
61,4,21.63699274552281
60,4,21.16575272708796
59,4,20.69937640138239
58,4,20.237502388845822
57,4,19.77978495814738
56,4,19.32589448724258
55,4,18.87551792443068
54,4,18.428359249411614
53,4,17.98413993434324
52,4,17.542599404898425
51,4,17.103495501322183
50,4,16.6666049394888
49,4,16.231723771958997
48,4,15.798667849036988
47,4,15.367273279827714
46,4,14.937396893293876
45,4,14.508916699313142
44,4,14.081732349735224
43,4,13.65576559943902
42,4,13.230960767389748
41,4,12.807285197696132
40,4,12.38472972066742
39,4,11.963309113870654
38,4,11.543062563187611
37,4,11.12405412387218
36,4,10.706373181607248
35,4,10.29013491356202
34,4,9.875480749449029
33,4,9.462578832581324
32,4,9.051624480929588
31,4,8.642840648179273
30,4,8.236478384787727
29,4,7.8328172990413
28,4,7.432166018112543
27,4,7.034862649117247
