ord,over,ballsFaced,fxbRunscurve,fxbWktscurve,slwRunscurve,slwWktscurve
8,14,4,1.0563403,0.950170565,1.013445402,1.191610722
8,14,5,1.107197379,1.002714689,1.025334665,1.194153473
8,14,6,1.070245661,1.131925965,1.025986654,1
8,14,7,1.096446353,1.173059026,1.033612694,1
8,14,8,1.114665928,1.202772671,1.039485601,1
8,14,9,1.126482886,1.202772671,1.043705456,1
8,14,10,1.133322792,1.202772671,1.043705456,1
8,14,11,1.134156237,1.202772671,1.043705456,1
8,14,12,1.134156237,1.202772671,1.043705456,1
8,14,13,1.134156237,1.202772671,1.043705456,1
8,14,14,1.134156237,1.202772671,1.043705456,1
8,14,15,1.134156237,1.202772671,1.043705456,1
8,14,16,1.134156237,1.202772671,1.043705456,1
8,14,17,1.134156237,1.202772671,1.043705456,1
8,14,18,1.134156237,1.202772671,1.043705456,1
8,14,19,1.134156237,1.202772671,1.043705456,1
8,14,20,1.134156237,1.202772671,1.043705456,1
8,14,21,1.134156237,1.202772671,1.043705456,1
8,15,1,0.801203055,0.742386955,0.958240573,1.080012367
8,15,2,0.902352746,0.81678638,0.978154071,1.133496076
8,15,3,0.984186499,0.883743133,0.995122317,1.171144804
8,15,4,1.049195589,0.943271881,1.009403603,1.195647792
8,15,5,1.099708689,0.99543451,1.02124545,1.198199158
8,15,6,1.063006899,1.123707652,1.021894839,1
8,15,7,1.089030379,1.164542067,1.029490465,1
8,15,8,1.107126724,1.194039978,1.035339949,1
8,15,9,1.118863756,1.194039978,1.039542975,1
8,15,10,1.125657399,1.194039978,1.039542975,1
8,15,11,1.126485207,1.194039978,1.039542975,1
8,15,12,1.126485207,1.194039978,1.039542975,1
8,15,13,1.126485207,1.194039978,1.039542975,1
8,15,14,1.126485207,1.194039978,1.039542975,1
8,15,15,1.126485207,1.194039978,1.039542975,1
8,15,16,1.126485207,1.194039978,1.039542975,1
8,15,17,1.126485207,1.194039978,1.039542975,1
8,15,18,1.126485207,1.194039978,1.039542975,1
8,15,19,1.126485207,1.194039978,1.039542975,1
8,15,20,1.126485207,1.194039978,1.039542975,1
8,15,21,1.126485207,1.194039978,1.039542975,1
8,16,1,0.799132245,0.740470061,0.956764083,1.080223566
8,16,2,0.900020503,0.814677382,0.976646897,1.133717734
8,16,3,0.981642746,0.881461248,0.993588998,1.171373824
8,16,4,1.046483812,0.940836289,1.007848279,1.195881603
8,16,5,1.096866355,0.992864231,1.019671879,1.198433468
8,16,6,1.060259425,1.120806163,1.020320268,1
8,16,7,1.086215644,1.161535141,1.02790419,1
8,16,8,1.104265216,1.190956885,1.033744661,1
8,16,9,1.115971913,1.190956885,1.037941211,1
8,16,10,1.122747997,1.190956885,1.037941211,1
8,16,11,1.123573665,1.190956885,1.037941211,1
8,16,12,1.123573665,1.190956885,1.037941211,1
8,16,13,1.123573665,1.190956885,1.037941211,1
8,16,14,1.123573665,1.190956885,1.037941211,1
8,16,15,1.123573665,1.190956885,1.037941211,1
8,16,16,1.123573665,1.190956885,1.037941211,1
8,16,17,1.123573665,1.190956885,1.037941211,1
8,16,18,1.123573665,1.190956885,1.037941211,1
8,16,19,1.123573665,1.190956885,1.037941211,1
8,16,20,1.123573665,1.190956885,1.037941211,1
8,16,21,1.123573665,1.190956885,1.037941211,1
8,17,1,0.7945238,0.733537709,0.954879477,1.083140194
8,17,2,0.894830254,0.807050293,0.974723127,1.136778798
8,17,3,0.975981797,0.873208922,0.991631856,1.17453656
8,17,4,1.040448937,0.932028088,1.005863049,1.199110511
8,17,5,1.090540933,0.98356894,1.01766336,1.201669266
8,17,6,1.054145108,1.110313067,1.018310471,1
8,17,7,1.079951643,1.150660736,1.025879455,1
8,17,8,1.097897127,1.179807032,1.031708421,1
8,17,9,1.109536313,1.179807032,1.035896705,1
8,17,10,1.116273321,1.179807032,1.035896705,1
8,17,11,1.117094227,1.179807032,1.035896705,1
8,17,12,1.117094227,1.179807032,1.035896705,1
8,17,13,1.117094227,1.179807032,1.035896705,1
8,17,14,1.117094227,1.179807032,1.035896705,1
8,17,15,1.117094227,1.179807032,1.035896705,1
8,17,16,1.117094227,1.179807032,1.035896705,1
8,17,17,1.117094227,1.179807032,1.035896705,1
8,17,18,1.117094227,1.179807032,1.035896705,1
8,17,19,1.117094227,1.179807032,1.035896705,1
8,17,20,1.117094227,1.179807032,1.035896705,1
8,17,21,1.117094227,1.179807032,1.035896705,1
8,18,1,0.793885656,0.731765596,0.954138846,1.0855477
8,18,2,0.894111546,0.805100586,0.973967105,1.139305526
8,18,3,0.97519791,0.871099386,0.990862718,1.177147213
8,18,4,1.039613271,0.929776454,1.005082874,1.201775785
8,18,5,1.089665035,0.981192791,1.016874032,1.204340227
8,18,6,1.053298442,1.107630725,1.017520641,1
8,18,7,1.079084249,1.14788092,1.025083754,1
8,18,8,1.09701532,1.176956802,1.0309082,1
8,18,9,1.108645158,1.176956802,1.035093235,1
8,18,10,1.115376755,1.176956802,1.035093235,1
8,18,11,1.116197002,1.176956802,1.035093235,1
8,18,12,1.116197002,1.176956802,1.035093235,1
8,18,13,1.116197002,1.176956802,1.035093235,1
8,18,14,1.116197002,1.176956802,1.035093235,1
8,18,15,1.116197002,1.176956802,1.035093235,1
8,18,16,1.116197002,1.176956802,1.035093235,1
8,18,17,1.116197002,1.176956802,1.035093235,1
8,18,18,1.116197002,1.176956802,1.035093235,1
8,18,19,1.116197002,1.176956802,1.035093235,1
8,18,20,1.116197002,1.176956802,1.035093235,1
8,18,21,1.116197002,1.176956802,1.035093235,1
