inningBallsRemainingOriginal,inningBallsRemaining,totalInningWickets,mean_hundred,count_hundred,mean_t20,count_t20,ratio_hundred_vs_t20,ratio_pred_constrained,mean_hundred_adj
35.0,39.0,5,40.36202663735997,13,46.39266159384269,140,0.8700088602529518,0.8914492365084203,45.276864889634936
35.0,39.0,6,32.1805271928923,7,43.035905652625146,61,0.7477599624054692,0.8914492365084203,36.09911352769254
36.0,40.0,1,58.178577193342996,20,60.205712722835315,94,0.9663298474876546,0.892462744901714,65.18880202640855
36.0,40.0,2,51.48970053905129,38,57.73785459676907,209,0.8917840972555393,0.892462744901714,57.693949504549686
36.0,40.0,3,48.55941660260998,47,56.07474425581486,264,0.865976604031938,0.892462744901714,54.410581147516446
36.0,40.0,4,43.658990894996414,27,52.320815705065506,224,0.8344478255290182,0.892462744901714,48.919678882287165
36.0,40.0,5,41.70522430721563,12,46.35288126122054,130,0.8997331594596428,0.892462744901714,46.73049328440997
36.0,40.0,6,33.16393732537849,6,43.513757162855796,60,0.7621483293492267,0.892462744901714,37.16002434256323
37.0,41.0,1,59.87439695896243,18,61.23591923778792,103,0.9777659534506455,0.8934762532950076,67.01285763125159
37.0,41.0,2,52.74046388469029,39,58.78861415680938,207,0.8971203802153492,0.8934762532950076,59.028389048048346
37.0,41.0,3,49.52734102212348,44,57.29358854813176,256,0.8644482267071832,0.8934762532950076,55.43218506308815
37.0,41.0,4,42.98999707833353,27,53.29676336706394,224,0.8066155308954515,0.8934762532950076,48.115433308711694
37.0,41.0,5,43.071066286650705,12,47.27151435047513,122,0.9111420879669321,0.8934762532950076,48.206167906322094
37.0,41.0,6,34.141964262019194,6,44.21890192170443,54,0.7721124401160431,0.8934762532950076,38.21250328266555
38.0,42.0,1,61.13640795074654,18,62.59842506304013,103,0.9766445064580896,0.8944897616883012,68.34780068958516
38.0,42.0,2,54.12205173077995,41,60.030551417995746,215,0.9015751222061145,0.8944897616883012,60.506060604458455
38.0,42.0,3,49.68689499294143,44,58.71847755811847,261,0.8461884071119224,0.8944897616883012,55.54775149036932
38.0,42.0,4,45.53056406906046,24,54.06350048558157,232,0.8421682588089761,0.8944897616883012,50.901157306847175
38.0,42.0,5,43.89615658273351,11,48.429612928956196,119,0.9063908201605279,0.8944897616883012,49.07396200922622
38.0,42.0,6,31.797909930865536,7,45.51872574674277,50,0.6985676643890001,0.8944897616883012,35.54865722649379
39.0,44.0,1,59.97701026441801,20,65.92031671447782,115,0.9098410513438189,0.8965167784748884,66.90004214583473
39.0,44.0,2,54.81195307799719,44,62.619934560443355,229,0.8753115675183343,0.8965167784748884,61.13879226135697
39.0,44.0,3,51.682828491492984,43,60.17779714356641,264,0.8588354998803471,0.8965167784748884,57.648478793016395
39.0,44.0,4,46.807590811323735,23,56.02781919619323,223,0.8354348158263502,0.8965167784748884,52.21050172753105
39.0,44.0,5,42.23025915318469,13,50.0866713594162,109,0.8431436549285777,0.8965167784748884,47.10481740790707
40.0,45.0,1,61.98615594790832,23,67.605610121113,110,0.9168788779046941,0.897530286868182,69.06302422863205
40.0,45.0,2,56.02705240381783,46,63.79861366896518,237,0.8781860479685026,0.897530286868182,62.42357859512141
40.0,45.0,3,53.999756663742204,41,61.37830832238653,255,0.8797856790074948,0.897530286868182,60.16482948131756
40.0,45.0,4,48.666949983495414,26,56.64364067057135,226,0.8591776483177193,0.897530286868182,54.22318410369477
40.0,45.0,5,39.85325874569655,10,51.04125362637154,100,0.7808048571343381,0.897530286868182,44.40324669684344
41.0,46.0,1,63.12219527323132,23,68.9017130148429,118,0.9161193896533959,0.8985437952614757,70.24943648390872
41.0,46.0,2,56.84079101855399,46,64.73714046991918,244,0.8780244324348198,0.8985437952614757,63.25878751632062
41.0,46.0,3,54.431655898229224,41,62.550214635994905,261,0.8702073400545326,0.8985437952614757,60.577632593177775
41.0,46.0,4,48.638045264352094,24,57.672061855665255,218,0.8433554081363969,0.8985437952614757,54.12985490618012
41.0,46.0,5,41.54896103805092,11,51.615935674306094,102,0.8049638255174281,0.8985437952614757,46.240329360863484
42.0,47.0,1,64.33220633171207,23,69.96514064861397,129,0.919489416233833,0.8995573036547693,71.51540660093555
42.0,47.0,2,58.53061595268099,46,65.71241633944899,257,0.8907086242321519,0.8995573036547693,65.06602271459494
42.0,47.0,3,55.52770207115589,42,63.46486787089858,258,0.8749360698916349,0.8995573036547693,61.727809718797225
42.0,47.0,4,51.343902539362965,24,58.67496651126919,204,0.8750563586517223,0.8995573036547693,57.07685583871114
42.0,47.0,5,40.83170665830512,9,53.09388158819565,99,0.7690473070890192,0.8995573036547693,45.39089004381588
43.0,48.0,1,65.55110346903753,24,70.45946905941906,132,0.9303377437283515,0.9005708120480629,72.78839441838262
43.0,48.0,2,59.68249328556131,49,66.91972427742807,262,0.8918520500493473,0.9005708120480629,66.27184946160135
43.0,48.0,3,56.99594149443036,35,64.09964275278044,255,0.8891772098364473,0.9005708120480629,63.288683945697905
43.0,48.0,4,54.34291027888089,26,59.702800241549795,210,0.9102238095870967,0.9005708120480629,60.34273990658787
43.0,48.0,5,41.134862083773676,9,53.60919778848484,96,0.7673097860197671,0.9005708120480629,45.67643269519858
44.0,49.0,1,66.20574502473396,26,72.66220172172177,140,0.9111442188097404,0.9015843204413565,73.43267126953137
44.0,49.0,2,60.471608446093285,51,67.46416257136353,261,0.8963515760256636,0.9015843204413565,67.07260438656515
44.0,49.0,3,58.134744758969916,33,65.04581415920657,254,0.8937507433864833,0.9015843204413565,64.48065193781427
44.0,49.0,4,52.25167627700285,24,60.958455382731955,204,0.8571686396733156,0.9015843204413565,57.95539595389576
44.0,49.0,5,43.852700070842545,8,54.84858554452413,94,0.7995228980926862,0.9015843204413565,48.63959928825641
45.0,50.0,1,67.36722103381554,30,74.31743042972461,138,0.9064794173355971,0.9025978288346501,74.63702978412189
45.0,50.0,2,61.60882997908435,51,68.8014866409656,267,0.8954578307382296,0.9025978288346501,68.25723263552263
45.0,50.0,3,58.40789614771029,35,66.52612005889844,244,0.8779693764794829,0.9025978288346501,64.71087596468197
45.0,50.0,4,54.86877005568066,22,62.079240814367985,198,0.8838505325758029,0.9025978288346501,60.78983164242937
45.0,50.0,5,44.35063484683095,9,55.433863532839545,92,0.8000639324112275,0.9025978288346501,49.13665137450235
46.0,51.0,1,68.37633736379445,31,75.60588856474763,146,0.904378463923985,0.9036113372279437,75.67007467342779
46.0,51.0,2,62.92991437133307,51,69.83457612892488,271,0.9011283215230692,0.9036113372279437,69.64267907968761
46.0,51.0,3,59.86707855996513,35,68.05580244147303,250,0.8796763304855587,0.9036113372279437,66.25312907607217
46.0,51.0,4,56.2508920424665,21,62.64523850568734,189,0.8979276539486666,0.9036113372279437,62.251202176181565
46.0,51.0,5,41.88057702587206,8,56.61275264714442,86,0.739772843883869,0.9036113372279437,46.34799863661662
47.0,53.0,1,69.66037360001584,29,77.06853730888251,162,0.9038756415062669,0.9056383540145309,76.91853297867081
47.0,53.0,2,64.0877465337853,53,72.873786850713,279,0.8794348325149274,0.9056383540145309,70.76527429486167
47.0,53.0,3,60.93791708427609,34,70.51337767857503,239,0.8642036318562517,0.9056383540145309,67.28725303444729
47.0,53.0,4,54.5794339524264,23,64.09506856326699,192,0.8515387404344861,0.9056383540145309,60.266257177035016
47.0,53.0,5,46.8111067342274,6,58.003282110236945,86,0.8070423781409733,0.9056383540145309,51.68852061832656
48.0,54.0,1,70.98803147785216,31,78.85687119242118,162,0.900213645360491,0.9066518624078245,78.29690140306663
48.0,54.0,2,65.45490845177922,51,73.69876177255871,287,0.8881412235090083,0.9066518624078245,72.19409253508675
48.0,54.0,3,61.72145636198494,35,70.84131792927107,232,0.8712635248204794,0.9066518624078245,68.07624725776141
48.0,54.0,4,55.01298340048581,22,65.24180241056312,182,0.8432167930354236,0.9066518624078245,60.677075381928915
48.0,54.0,5,47.131887973869134,6,58.77517254334254,84,0.801901311971695,0.9066518624078245,51.984548786674814
49.0,55.0,1,72.2017519079981,36,80.10706517967319,170,0.9013156548184089,0.9076653708011181,79.54666359505578
49.0,55.0,2,66.46125206089589,53,74.06480808206857,295,0.8973391517770836,0.9076653708011181,73.22219641610461
49.0,55.0,3,62.860267824264305,32,71.59379960707525,242,0.8780127353102816,0.9076653708011181,69.2548926580541
49.0,55.0,4,54.88000826684347,22,66.21264169941863,168,0.8288448679631119,0.9076653708011181,60.46282036562176
50.0,56.0,1,71.87837812064153,41,80.67635162320506,181,0.8909473058021508,0.9086788791944117,79.1020675911002
50.0,56.0,2,68.21748811595505,46,75.42136830821377,297,0.9044848913000405,0.9086788791944117,75.0732625990308
50.0,56.0,3,64.97638024787243,32,72.24344776410894,241,0.8994086281711648,0.9086788791944117,71.50642733709974
50.0,56.0,4,56.17601184882423,22,67.0589731731751,176,0.8377105880186029,0.9086788791944117,61.82163263069019
51.0,57.0,1,73.62873619625012,42,81.20250782068527,197,0.9067298310397031,0.9096923875877053,80.93805906356606
51.0,57.0,2,68.54762188880592,44,76.71594320421616,284,0.8935251138910416,0.9096923875877053,75.3525288593196
51.0,57.0,3,66.8418596253042,32,73.422501701131,248,0.9103729521146862,0.9096923875877053,73.47743098362449
51.0,57.0,4,54.750126750367464,23,67.85274749705154,171,0.8068962388405357,0.9096923875877053,60.18531923252891
52.0,58.0,0,85.12182528600685,6,83.78042408000529,51,1.0160109144914402,0.9107058959809989,93.46796332565178
52.0,58.0,1,74.78736140985919,45,82.43891463823364,200,0.907185177510503,0.9107058959809989,82.12021217815807
52.0,58.0,2,68.80798755326225,46,77.95732363118204,288,0.882636606135871,0.9107058959809989,75.55456471393907
52.0,58.0,3,66.87625231012385,33,74.00704120873004,248,0.9036471559713559,0.9107058959809989,73.43342412215937
52.0,58.0,4,55.339514655612355,19,68.40949634563765,165,0.8089449215648443,0.9107058959809989,60.765517056416385
53.0,59.0,0,81.92070687786601,9,84.43464317515695,58,0.97022624597257,0.9117194043742926,89.85298161344684
53.0,59.0,1,77.01491506372263,49,83.81569092643358,205,0.9188603495653326,0.9117194043742926,84.47216840424439
53.0,59.0,2,68.54859695323493,46,78.22760303306384,299,0.8762712175171984,0.9117194043742926,75.18606780150678
53.0,59.0,3,68.83099496435379,31,75.56640565641564,241,0.9108676582728266,0.9117194043742926,75.49581004211716
53.0,59.0,4,60.16352291842927,19,69.64844174383634,157,0.8638172141698137,0.9117194043742926,65.98907803187443
53.0,59.0,5,54.302305035413006,6,61.78026618637482,51,0.8789587418027179,0.9117194043742926,59.56032609910321
54.0,60.0,0,85.38837125136767,10,85.52659979860695,58,0.9983837946607865,0.9127329127675862,93.55241829995293
54.0,60.0,1,77.49625466390891,41,85.0495140679541,213,0.9111898582041259,0.9127329127675862,84.90573044958464
54.0,60.0,2,70.25372424793969,45,79.38665715915938,294,0.8849563234170521,0.9127329127675862,76.97073619808071
54.0,60.0,3,70.0867978317935,33,76.39149990875869,244,0.9174685392419908,0.9127329127675862,76.78784982046557
54.0,60.0,4,60.893377389705265,20,70.66122636639551,153,0.8617650799599544,0.9127329127675862,66.71543946526978
55.0,62.0,0,89.40448839527795,13,88.49817105029474,70,1.010241085597895,0.9147599295541734,97.73546643964939
55.0,62.0,1,79.67827192085716,45,86.76459519955118,218,0.9183270173462335,0.9147599295541734,87.10293197876514
55.0,62.0,2,70.37166445835356,47,81.11133801391983,300,0.8675934361516365,0.9147599295541734,76.92910695448872
55.0,62.0,3,72.51009172030629,31,77.60622864944747,240,0.9343334031581308,0.9147599295541734,79.26679927447799
55.0,62.0,4,62.02467724072951,22,71.59858253840115,139,0.8662835916823245,0.9147599295541734,67.80432246410102
56.0,63.0,0,88.70781670879373,13,89.86913308584923,74,0.9870776946746985,0.915773437947467,96.86655348687064
56.0,63.0,1,80.36351471485577,40,87.58891808786373,223,0.9175077905887604,0.915773437947467,87.75479980613478
56.0,63.0,2,72.50292630357873,47,81.9728691985386,307,0.8844746684171365,0.915773437947467,79.17124836693269
56.0,63.0,3,71.06235877340774,30,78.68395647999687,240,0.9031365725930838,0.915773437947467,77.59818731222492
56.0,63.0,4,63.633399905852535,18,72.12046438492955,132,0.8823209951369851,0.915773437947467,69.48596374281696
57.0,64.0,0,89.53250803205086,15,91.10985043427048,78,0.9826874657932012,0.9167869463407606,97.65901269581614
57.0,64.0,1,80.45963538149711,42,88.94548860385893,238,0.9045949001398407,0.9167869463407606,87.76263198624456
57.0,64.0,2,73.90292213280195,49,82.7100172717907,298,0.8935183980188512,0.9167869463407606,80.61079231960723
57.0,64.0,3,71.06391170308463,31,79.71394971896612,243,0.8914865209116164,0.9167869463407606,77.51409636309424
57.0,64.0,4,65.59907471932155,13,73.02125592381647,130,0.8983558813034039,0.9167869463407606,71.5532381663504
58.0,65.0,0,89.67565667790362,16,92.51122525974957,82,0.9693489241561297,0.9178004547340542,97.7071390794728
58.0,65.0,1,82.33810007780421,38,89.27276850035167,242,0.9223204506924175,0.9178004547340542,89.71242022500725
58.0,65.0,2,75.42960882180007,52,84.12494437395895,304,0.8966378448524652,0.9178004547340542,82.18519443167729
58.0,65.0,3,69.9370116669615,34,80.985462647439,237,0.8635748859202587,0.9178004547340542,76.20067227709833
58.0,65.0,4,66.47653693831602,11,74.40110873805159,121,0.8934885254514676,0.9178004547340542,72.43027239246524
59.0,66.0,0,91.23206536637116,18,93.56811689825545,86,0.9750336801752195,0.9188139631273479,99.2932944290991
59.0,66.0,1,82.76718087718041,43,90.5720171706235,257,0.9138272886344134,0.9188139631273479,90.08045610829366
59.0,66.0,2,76.32159136756889,53,84.97333533036324,298,0.898182836660963,0.9188139631273479,83.06533686949497
59.0,66.0,3,70.50199828967469,27,81.96947711466852,228,0.8601006224676562,0.9188139631273479,76.7315268585041
59.0,66.0,4,66.80070297081937,13,74.56336534549838,124,0.8958917380041824,0.9188139631273479,72.7031865552535
60.0,67.0,0,92.4762521127883,17,94.03958891517651,91,0.9833757588647231,0.9198274715206415,100.5365190494999
60.0,67.0,1,83.65523786235616,41,91.92247223139012,259,0.9100629675383032,0.9198274715206415,90.94666168652138
60.0,67.0,2,76.90079353858275,52,86.07884980057023,309,0.8933761744812873,0.9198274715206415,83.60349730743724
60.0,67.0,3,71.98063242467343,27,82.34549741406015,229,0.874129547882032,0.9198274715206415,78.2544929927744
60.0,67.0,4,66.59631025893758,14,75.73256896148597,113,0.8793615636200766,0.9198274715206415,72.40087116428673
61.0,68.0,0,93.49173053938966,20,94.60343850122965,97,0.988248757344845,0.9208409799139351,101.5286380370775
61.0,68.0,1,85.0355024952423,41,93.22867206882827,268,0.912117491413616,0.9208409799139351,92.34548021873441
61.0,68.0,2,78.28166758962253,53,86.84690900590854,304,0.9013754028286339,0.9208409799139351,85.0110597781378
61.0,68.0,3,73.38529605661016,27,84.01866974709988,223,0.8734403469788719,0.9208409799139351,79.69377738105118
61.0,68.0,4,65.78562131830974,13,76.81792344961441,103,0.8563837495745266,0.9208409799139351,71.44080547377277
62.0,69.0,0,95.30011798799478,21,95.7144718988946,104,0.9956709377100517,0.9218544883072287,103.37869934656528
62.0,69.0,1,84.10945655130665,44,93.90760687085275,269,0.8956618037022167,0.9218544883072287,91.23940667225486
62.0,69.0,2,79.02053311720618,52,87.99225740868373,310,0.8980396167152753,0.9218544883072287,85.719095713586
62.0,69.0,3,75.59001800870934,29,83.7790107900673,215,0.9022548403934026,0.9218544883072287,81.9977761864704
62.0,69.0,4,65.72235126451436,11,77.19474595696852,97,0.8513837366749113,0.9218544883072287,71.29362833086398
63.0,71.0,0,93.84228574866131,25,99.08610173455544,105,0.9470781886248595,0.923881505093816,101.57394128063214
63.0,71.0,1,84.95459493605456,47,95.08854184635503,310,0.89342620347807,0.923881505093816,91.9539946060808
63.0,71.0,2,80.22882841535628,47,90.03387969273314,298,0.8910959817477658,0.923881505093816,86.83887270501145
63.0,71.0,3,75.85391753710826,28,84.63671322134547,200,0.8962294806833049,0.923881505093816,82.10351340392472
63.0,71.0,4,67.73787900324683,10,80.32349294315468,88,0.8433134133146483,0.923881505093816,73.31879535392189
64.0,72.0,0,93.77033137798911,24,100.56039520475498,109,0.9324777531657432,0.9248950134871096,101.38483829040128
64.0,72.0,1,86.66055965087,46,96.60943719217052,316,0.8970196097767269,0.9248950134871096,93.69772610637803
64.0,72.0,2,80.73199813992375,50,90.85932180199097,306,0.8885384189402423,0.9248950134871096,87.28774289261418
64.0,72.0,3,77.63895676691789,27,84.85179001709876,197,0.9149949193914778,0.9248950134871096,83.9435348172087
64.0,72.0,4,65.50925352626042,10,81.28995468137173,87,0.8058714484838114,0.9248950134871096,70.82885362228568
65.0,73.0,0,94.04871289329634,26,100.91028502780375,117,0.9320032429537104,0.9259085218804032,101.57451915691983
65.0,73.0,1,88.26332532985256,47,97.47883618463456,313,0.9054614189553217,0.9259085218804032,95.32618314237016
65.0,73.0,2,80.63296732239886,52,91.92778429826976,299,0.8771338060403628,0.9259085218804032,87.08524159454056
65.0,73.0,3,78.33661408032894,28,86.27961564861856,194,0.907938839219704,0.9259085218804032,84.6051334760773
65.0,73.0,4,68.78333217182619,6,82.49086444932077,83,0.8338296929120441,0.9259085218804032,74.28739507887445
66.0,74.0,0,96.2302658886418,31,101.99724542729197,123,0.9434594580030975,0.9269220302736967,103.81700158774673
66.0,74.0,1,87.7830687817342,44,98.6595791853543,310,0.8897571782341974,0.9269220302736967,94.70383259292485
66.0,74.0,2,84.04708052720507,50,93.11771993342533,311,0.9025895456556997,0.9269220302736967,90.67330129416396
66.0,74.0,3,80.03420952557074,25,86.81876019774495,183,0.9218538636497319,0.9269220302736967,86.34405798073293
66.0,74.0,4,69.69061549666817,6,83.23583895783148,76,0.8372669317597012,0.9269220302736967,75.18498128271942
67.0,75.0,0,96.33477807097515,30,103.29788043537711,128,0.9325920112295232,0.9279355386669903,103.81623944413553
67.0,75.0,1,88.84859835485497,46,99.2806456032788,326,0.8949236562168437,0.9279355386669903,95.74867504534731
67.0,75.0,2,83.9417354229491,48,93.63340062319793,310,0.896493504072865,0.9279355386669903,90.46073991684179
67.0,75.0,3,79.83254110698783,25,88.52709346893185,174,0.9017865376434693,0.9279355386669903,86.0324211977805
67.0,75.0,4,75.44318548115656,6,83.79331509995214,77,0.9003484990558591,0.9279355386669903,81.30218354340988
68.0,76.0,0,98.2720497619379,31,104.32992715846265,140,0.9419353817114845,0.9289490470602839,105.7884176456457
68.0,76.0,1,90.52094101298664,49,100.0843683500432,328,0.9044463436726836,0.9289490470602839,97.44446296537544
68.0,76.0,2,85.15767419623391,44,94.3359310432331,314,0.9027066702421912,0.9289490470602839,91.67098504026737
68.0,76.0,3,80.32530495595779,24,89.30095224900259,162,0.8994899038924297,0.9289490470602839,86.46901055569424
69.0,77.0,0,99.94814150835782,33,105.66676199379926,153,0.9458806120530407,0.9299625554535775,107.47544718035381
69.0,77.0,1,91.8849401694942,47,101.07052607729284,336,0.9091170664257349,0.9299625554535775,98.804989115587
69.0,77.0,2,85.80221165783966,46,95.51396618862829,317,0.898321105087301,0.9299625554535775,92.2641574702873
69.0,77.0,3,80.73421328451404,23,90.49129351361849,148,0.8921765857216302,0.9299625554535775,86.81447743359618
70.0,78.0,0,100.66167320492563,34,106.5665486780079,168,0.9445897840707601,0.9309760638468711,108.12487787170721
70.0,78.0,1,92.53431547170337,53,101.51728265476238,334,0.9115129271770592,0.9309760638468711,99.39494586933182
70.0,78.0,2,86.44843003304759,45,96.25105006510567,308,0.8981557081670544,0.9309760638468711,92.85784392332863
70.0,78.0,3,81.90534337950307,21,91.26412882214403,145,0.8974538456299801,0.9309760638468711,87.97792613599894
71.0,80.0,0,101.1357511218923,39,109.19293639918601,169,0.9262114790297573,0.9330030806334584,108.39808916089176
71.0,80.0,1,94.58521183861431,48,103.72123481848271,341,0.9119175258966316,0.9330030806334584,101.37716991716265
71.0,80.0,2,87.70815979791662,44,97.82935710708435,310,0.8965423303549973,0.9330030806334584,94.00629174596888
71.0,80.0,3,83.44524939587491,20,92.9862359341841,132,0.8973935610743259,0.9330030806334584,89.43727103153842
72.0,81.0,0,102.22688328721478,38,110.39021410218487,179,0.9260502311607662,0.934016589026752,109.44868055687907
72.0,81.0,1,95.42902270151262,50,104.29163976198086,355,0.9150208292755305,0.934016589026752,102.17058649991425
72.0,81.0,2,89.76643083551882,44,98.81282166414638,298,0.9084492206955164,0.934016589026752,96.10796198925728
72.0,81.0,3,83.10042671458147,18,93.62604418125329,123,0.8875781033075051,0.934016589026752,88.9710393700527
73.0,82.0,0,103.67466099707444,40,111.56225485190126,195,0.9292987232527921,0.9350300974200456,110.87842122209297
73.0,82.0,1,97.7789166705684,55,105.21616770084763,354,0.9293145607486395,0.9350300974200456,104.57301528620525
73.0,82.0,2,89.22360868151345,42,100.00397201179503,288,0.8922006485001408,0.9350300974200456,95.42324779459086
73.0,82.0,3,84.27397446460432,16,93.27259295878275,121,0.9035234444682488,0.9350300974200456,90.12969175766086
74.0,83.0,0,105.41496505477186,42,111.7762186313492,205,0.9430893829253834,0.9360436058133392,112.61757935216657
74.0,83.0,1,97.82827401092948,56,105.64444330364586,361,0.9260143832624405,0.9360436058133392,104.51251779656712
74.0,83.0,2,90.60087564516786,41,100.7675810102981,287,0.8991073789486795,0.9360436058133392,96.79129805757681
74.0,83.0,3,83.30787791429853,14,94.60923494890346,128,0.8805469990248989,0.9360436058133392,88.99999679172141
75.0,84.0,0,107.70155321975948,43,113.34923965910866,208,0.9501744656044074,0.9370571142066328,114.93595383558439
75.0,84.0,1,97.81028362582298,56,106.58720116771197,367,0.9176550519599557,0.9370571142066328,104.38027964670528
75.0,84.0,2,91.68720208258601,43,101.13709968021101,272,0.9065634902770104,0.9370571142066328,97.84590575379575
75.0,84.0,3,82.81938586068541,12,96.3331302611041,132,0.8597186205432062,0.9370571142066328,88.3824311294036
76.0,85.0,0,109.31599727820213,43,113.94944810558222,222,0.9593376632848026,0.9370571142066328,116.65884140984878
76.0,85.0,1,99.75604917168516,60,108.24724137658288,373,0.9215574263425561,0.9370571142066328,106.4567438412166
76.0,85.0,2,90.97298130953854,43,102.68037909408653,272,0.8859821332192351,0.9370571142066328,97.08371019258689
76.0,85.0,3,85.80385823739539,10,96.3083631719848,119,0.8909284241927075,0.9370571142066328,91.56737293440426
77.0,86.0,0,111.36879438006235,46,115.16701500497172,232,0.9670198917220751,0.935281850624739,119.0751154913051
77.0,86.0,1,99.47793961957608,62,108.84607015878237,381,0.9139323034305211,0.935281850624739,106.36145623175295
77.0,86.0,2,92.17317343711973,37,103.95244893863011,261,0.8866859259038288,0.935281850624739,98.55122643035459
77.0,86.0,3,87.65579894624767,13,97.12470475208593,116,0.9025077519668352,0.935281850624739,93.72126582772492
78.0,88.0,0,111.52349633653562,51,117.10037724243928,264,0.9523752097368777,0.931836341816229,119.68141972137163
78.0,88.0,1,99.90904309491685,65,111.60127030915426,393,0.8952321314815864,0.931836341816229,107.21737134675983
78.0,88.0,2,93.12639039122871,32,105.42674801259122,237,0.8833279233853114,0.931836341816229,99.9385688367953
78.0,88.0,3,87.20198542950604,11,99.85208762129116,107,0.8733115902417269,0.931836341816229,93.58079473434347
79.0,89.0,0,113.64284409320199,51,118.10469736018224,275,0.9622212040104298,0.9301660965896127,122.17478632027691
79.0,89.0,1,101.58883055089944,65,112.23965671816599,392,0.9051063903909579,0.9301660965896127,109.21579589211821
79.0,89.0,2,95.00079943352199,30,106.8516222259984,238,0.8890908481725143,0.9301660965896127,102.13315641350036
79.0,89.0,3,94.555270482992,7,101.20846817834999,108,0.9342624405337931,0.9301660965896127,101.65417857055006
80.0,91.0,0,113.9236207660337,59,120.76459426189895,299,0.9433528217630622,0.9269306244916578,122.90415027393347
80.0,91.0,1,102.7305875395896,68,114.17080327398979,401,0.8997973614414739,0.9269306244916578,110.82877706832542
80.0,91.0,2,93.91642974728101,25,108.82455503221315,225,0.8630077074009704,0.9269306244916578,101.31980459571734
80.0,91.0,3,91.5285108059972,8,102.43201055666437,89,0.8935537856631697,0.9269306244916578,98.74364746141899
81.0,92.0,0,114.42859209682099,62,121.70733777870528,307,0.9401946849324821,0.925365397620319,123.6577382200447
81.0,92.0,1,103.59927169090922,61,114.9410268929482,403,0.9013254404573724,0.925365397620319,111.95498768089489
81.0,92.0,2,95.73195695200454,27,108.98281773265828,229,0.8784133035249746,0.925365397620319,103.45314099510314
81.0,92.0,3,97.61411858312321,6,104.11791360508599,79,0.9375343320206037,0.925365397620319,105.48710685978628
82.0,94.0,0,116.57786122043238,68,123.62350073169515,334,0.9430072804154431,0.922339962232919,126.393592378027
82.0,94.0,1,104.06489862924631,66,116.82501878967729,398,0.8907757919268705,0.922339962232919,112.82705172755678
82.0,94.0,2,97.15576084837531,22,111.68928503219186,218,0.8698753942275878,0.922339962232919,105.33617193943128
82.0,94.0,3,97.43073702150264,6,104.05690699710071,68,0.9363216708355295,0.922339962232919,105.63430081206695
83.0,95.0,0,117.34295627600044,67,124.846180110343,364,0.9399002530336853,0.9208797537168578,127.42484108525616
83.0,95.0,1,105.7084840347448,58,118.28230287863983,412,0.8936965333115299,0.9208797537168578,114.79075699957988
83.0,95.0,2,96.81805694113967,24,111.67339295757503,208,0.8669751529616465,0.9208797537168578,105.1364812293487
84.0,97.0,0,117.6405258232674,74,126.57385535182625,394,0.9294220002722706,0.9180643550400129,128.13973789249246
84.0,97.0,1,104.93873625843703,60,119.4549185910052,401,0.8784798273374638,0.9180643550400129,114.3043357280366
84.0,97.0,2,98.83620813471002,22,112.99647955086189,188,0.8746839594256735,0.9180643550400129,107.65716759627634
85.0,98.0,0,118.70909509757523,83,128.04098848963318,403,0.9271179213614591,0.9167091648792293,129.49482741695334
85.0,98.0,1,106.41806312888572,56,120.13675929298681,395,0.8858076724822896,0.9167091648792293,116.08705051280428
85.0,98.0,2,101.47834178655756,21,114.16541129111278,178,0.888871161930086,0.9167091648792293,110.69851341556807
86.0,100.0,0,119.41046615274132,82,130.13928979674907,470,0.9175589196716536,0.9141038029129395,130.6311884626457
86.0,100.0,1,109.15020046355855,53,121.68091068523219,385,0.8970199174947954,0.9141038029129395,119.40678959625131
86.0,100.0,2,101.2736648148969,19,115.43952441135436,164,0.8772876129844474,0.9141038029129395,110.79011430886952
87.0,101.0,0,120.35755111790542,85,130.8774049838607,484,0.9196205497255041,0.9128536311074333,131.8475898177597
87.0,101.0,1,109.21924444561675,51,122.21158371020739,387,0.893689788887782,0.9128536311074333,119.64595497431152
87.0,101.0,2,101.01790209846625,16,116.65372221604102,153,0.8659638130653263,0.9128536311074333,110.66166431952057
88.0,102.0,0,121.96528225073125,92,131.18418878779715,518,0.9297254751334526,0.911638465420353,133.78689785154418
88.0,102.0,1,109.83407345874774,50,123.78384413368654,375,0.8873054010192715,0.911638465420353,120.4798586554854
88.0,102.0,2,99.34915225196242,16,118.67657501688785,143,0.8371420580499975,0.911638465420353,108.97867523191105
89.0,104.0,0,123.60422803390313,92,132.95505857085348,552,0.9296692383316338,0.90931315240147,135.9314200036235
89.0,104.0,1,110.79459422876346,55,125.43027038273506,360,0.8833162353129541,0.90931315240147,121.84426667112216
89.0,104.0,2,101.29865778759506,10,117.90668222004052,110,0.859142636195537,0.90931315240147,111.40128955582375
90.0,105.0,0,122.92175029497035,104,134.15642761062665,584,0.9162568837308068,0.9082030050696672,135.34611712228497
90.0,105.0,1,110.84818234052477,51,125.77380545334289,345,0.881329637287989,0.9082030050696672,122.05220828576947
90.0,105.0,2,103.47495945968684,9,120.07288346295569,94,0.8617679235762706,0.9082030050696672,113.93373384813827
91.0,107.0,0,123.37203642808099,103,136.06007538148137,647,0.9067467887414731,0.9060877287613394,136.15904124067086
91.0,107.0,1,112.53831347564488,47,125.585866332231,333,0.8961065186900133,0.9060877287613394,124.20244740483305
